,target_code,filepath,set
2856,bcc,..\datasets\HAM10000\images\ISIC_0028084.jpg,train
2857,bcc,..\datasets\HAM10000\images\ISIC_0026970.jpg,train
2858,bcc,..\datasets\HAM10000\images\ISIC_0028303.jpg,train
2859,bcc,..\datasets\HAM10000\images\ISIC_0024461.jpg,train
2860,bcc,..\datasets\HAM10000\images\ISIC_0030526.jpg,train
2861,bcc,..\datasets\HAM10000\images\ISIC_0025530.jpg,train
2862,bcc,..\datasets\HAM10000\images\ISIC_0027629.jpg,train
2863,bcc,..\datasets\HAM10000\images\ISIC_0025630.jpg,train
2864,bcc,..\datasets\HAM10000\images\ISIC_0029337.jpg,train
2865,bcc,..\datasets\HAM10000\images\ISIC_0030096.jpg,train
2866,bcc,..\datasets\HAM10000\images\ISIC_0028197.jpg,train
2867,bcc,..\datasets\HAM10000\images\ISIC_0029831.jpg,train
2868,bcc,..\datasets\HAM10000\images\ISIC_0030514.jpg,train
2869,bcc,..\datasets\HAM10000\images\ISIC_0024345.jpg,train
2870,bcc,..\datasets\HAM10000\images\ISIC_0028283.jpg,train
2871,bcc,..\datasets\HAM10000\images\ISIC_0027175.jpg,train
2872,bcc,..\datasets\HAM10000\images\ISIC_0031407.jpg,train
2873,bcc,..\datasets\HAM10000\images\ISIC_0028652.jpg,train
2874,bcc,..\datasets\HAM10000\images\ISIC_0027038.jpg,train
2875,bcc,..\datasets\HAM10000\images\ISIC_0032030.jpg,train
2876,bcc,..\datasets\HAM10000\images\ISIC_0031651.jpg,valid
2877,bcc,..\datasets\HAM10000\images\ISIC_0027525.jpg,train
2878,bcc,..\datasets\HAM10000\images\ISIC_0024550.jpg,train
2879,bcc,..\datasets\HAM10000\images\ISIC_0029919.jpg,train
2880,bcc,..\datasets\HAM10000\images\ISIC_0028928.jpg,train
2881,bcc,..\datasets\HAM10000\images\ISIC_0031378.jpg,train
2882,bcc,..\datasets\HAM10000\images\ISIC_0024564.jpg,train
2883,bcc,..\datasets\HAM10000\images\ISIC_0025322.jpg,train
2884,bcc,..\datasets\HAM10000\images\ISIC_0027677.jpg,train
2885,bcc,..\datasets\HAM10000\images\ISIC_0024833.jpg,train
2886,bcc,..\datasets\HAM10000\images\ISIC_0027546.jpg,train
2887,bcc,..\datasets\HAM10000\images\ISIC_0030868.jpg,train
2888,bcc,..\datasets\HAM10000\images\ISIC_0026995.jpg,train
2889,bcc,..\datasets\HAM10000\images\ISIC_0029123.jpg,train
2890,bcc,..\datasets\HAM10000\images\ISIC_0029372.jpg,train
2891,bcc,..\datasets\HAM10000\images\ISIC_0030782.jpg,train
2892,bcc,..\datasets\HAM10000\images\ISIC_0030915.jpg,train
2893,bcc,..\datasets\HAM10000\images\ISIC_0031318.jpg,valid
2894,bcc,..\datasets\HAM10000\images\ISIC_0031470.jpg,valid
2895,bcc,..\datasets\HAM10000\images\ISIC_0032092.jpg,train
2896,bcc,..\datasets\HAM10000\images\ISIC_0024787.jpg,train
2897,bcc,..\datasets\HAM10000\images\ISIC_0027281.jpg,train
2898,bcc,..\datasets\HAM10000\images\ISIC_0027291.jpg,train
2899,bcc,..\datasets\HAM10000\images\ISIC_0029602.jpg,train
2900,bcc,..\datasets\HAM10000\images\ISIC_0028147.jpg,train
2901,bcc,..\datasets\HAM10000\images\ISIC_0030954.jpg,valid
2902,bcc,..\datasets\HAM10000\images\ISIC_0031062.jpg,train
2903,bcc,..\datasets\HAM10000\images\ISIC_0029053.jpg,train
2904,bcc,..\datasets\HAM10000\images\ISIC_0030094.jpg,train
2905,bcc,..\datasets\HAM10000\images\ISIC_0024436.jpg,train
2906,bcc,..\datasets\HAM10000\images\ISIC_0026940.jpg,train
2907,bcc,..\datasets\HAM10000\images\ISIC_0030352.jpg,train
2908,bcc,..\datasets\HAM10000\images\ISIC_0029745.jpg,train
2909,bcc,..\datasets\HAM10000\images\ISIC_0028419.jpg,train
2910,bcc,..\datasets\HAM10000\images\ISIC_0025818.jpg,train
2911,bcc,..\datasets\HAM10000\images\ISIC_0030746.jpg,train
2912,bcc,..\datasets\HAM10000\images\ISIC_0029220.jpg,train
2913,bcc,..\datasets\HAM10000\images\ISIC_0031986.jpg,valid
2914,bcc,..\datasets\HAM10000\images\ISIC_0028350.jpg,train
2915,bcc,..\datasets\HAM10000\images\ISIC_0028814.jpg,train
2916,bcc,..\datasets\HAM10000\images\ISIC_0025509.jpg,train
2917,bcc,..\datasets\HAM10000\images\ISIC_0024443.jpg,train
2918,bcc,..\datasets\HAM10000\images\ISIC_0029342.jpg,valid
2919,bcc,..\datasets\HAM10000\images\ISIC_0028577.jpg,valid
2920,bcc,..\datasets\HAM10000\images\ISIC_0026829.jpg,valid
2921,bcc,..\datasets\HAM10000\images\ISIC_0029680.jpg,train
2922,bcc,..\datasets\HAM10000\images\ISIC_0030339.jpg,train
2923,bcc,..\datasets\HAM10000\images\ISIC_0028964.jpg,train
2924,bcc,..\datasets\HAM10000\images\ISIC_0032132.jpg,valid
2925,bcc,..\datasets\HAM10000\images\ISIC_0029545.jpg,train
2926,bcc,..\datasets\HAM10000\images\ISIC_0028568.jpg,train
2927,bcc,..\datasets\HAM10000\images\ISIC_0031298.jpg,train
2928,bcc,..\datasets\HAM10000\images\ISIC_0030249.jpg,train
2929,bcc,..\datasets\HAM10000\images\ISIC_0032302.jpg,valid
2930,bcc,..\datasets\HAM10000\images\ISIC_0029352.jpg,valid
2931,bcc,..\datasets\HAM10000\images\ISIC_0028122.jpg,train
2932,bcc,..\datasets\HAM10000\images\ISIC_0027595.jpg,train
2933,bcc,..\datasets\HAM10000\images\ISIC_0026154.jpg,train
2934,bcc,..\datasets\HAM10000\images\ISIC_0031697.jpg,train
2935,bcc,..\datasets\HAM10000\images\ISIC_0029917.jpg,train
2936,bcc,..\datasets\HAM10000\images\ISIC_0028687.jpg,train
2937,bcc,..\datasets\HAM10000\images\ISIC_0027120.jpg,train
2938,bcc,..\datasets\HAM10000\images\ISIC_0029501.jpg,valid
2939,bcc,..\datasets\HAM10000\images\ISIC_0030138.jpg,train
2940,bcc,..\datasets\HAM10000\images\ISIC_0032185.jpg,train
2941,bcc,..\datasets\HAM10000\images\ISIC_0032222.jpg,train
2942,bcc,..\datasets\HAM10000\images\ISIC_0025019.jpg,train
2943,bcc,..\datasets\HAM10000\images\ISIC_0027759.jpg,train
2944,bcc,..\datasets\HAM10000\images\ISIC_0032429.jpg,train
2945,bcc,..\datasets\HAM10000\images\ISIC_0029951.jpg,train
2946,bcc,..\datasets\HAM10000\images\ISIC_0027675.jpg,train
2947,bcc,..\datasets\HAM10000\images\ISIC_0031614.jpg,train
2948,bcc,..\datasets\HAM10000\images\ISIC_0024984.jpg,train
2949,bcc,..\datasets\HAM10000\images\ISIC_0026090.jpg,train
2950,bcc,..\datasets\HAM10000\images\ISIC_0025285.jpg,train
2951,bcc,..\datasets\HAM10000\images\ISIC_0027920.jpg,train
2952,bcc,..\datasets\HAM10000\images\ISIC_0027788.jpg,train
2953,bcc,..\datasets\HAM10000\images\ISIC_0029857.jpg,train
2954,bcc,..\datasets\HAM10000\images\ISIC_0028653.jpg,train
2955,bcc,..\datasets\HAM10000\images\ISIC_0031263.jpg,train
2956,bcc,..\datasets\HAM10000\images\ISIC_0024829.jpg,train
2957,bcc,..\datasets\HAM10000\images\ISIC_0032164.jpg,train
2958,bcc,..\datasets\HAM10000\images\ISIC_0031041.jpg,train
2959,bcc,..\datasets\HAM10000\images\ISIC_0025031.jpg,train
2960,bcc,..\datasets\HAM10000\images\ISIC_0032316.jpg,train
2961,bcc,..\datasets\HAM10000\images\ISIC_0024931.jpg,train
2962,bcc,..\datasets\HAM10000\images\ISIC_0024411.jpg,train
2963,bcc,..\datasets\HAM10000\images\ISIC_0028671.jpg,train
2964,bcc,..\datasets\HAM10000\images\ISIC_0026957.jpg,train
2965,bcc,..\datasets\HAM10000\images\ISIC_0025564.jpg,valid
2966,bcc,..\datasets\HAM10000\images\ISIC_0032318.jpg,train
2967,bcc,..\datasets\HAM10000\images\ISIC_0030767.jpg,train
2968,bcc,..\datasets\HAM10000\images\ISIC_0032061.jpg,train
2969,bcc,..\datasets\HAM10000\images\ISIC_0031971.jpg,train
2970,bcc,..\datasets\HAM10000\images\ISIC_0031721.jpg,train
2971,bcc,..\datasets\HAM10000\images\ISIC_0028542.jpg,train
2972,bcc,..\datasets\HAM10000\images\ISIC_0025260.jpg,train
2973,bcc,..\datasets\HAM10000\images\ISIC_0031531.jpg,train
2974,bcc,..\datasets\HAM10000\images\ISIC_0028978.jpg,train
2975,bcc,..\datasets\HAM10000\images\ISIC_0028728.jpg,train
2976,nv,..\datasets\HAM10000\images\ISIC_0032212.jpg,train
2977,nv,..\datasets\HAM10000\images\ISIC_0025775.jpg,train
2978,nv,..\datasets\HAM10000\images\ISIC_0029828.jpg,train
2979,nv,..\datasets\HAM10000\images\ISIC_0031588.jpg,train
2980,nv,..\datasets\HAM10000\images\ISIC_0028502.jpg,train
2981,nv,..\datasets\HAM10000\images\ISIC_0028239.jpg,train
2982,nv,..\datasets\HAM10000\images\ISIC_0031325.jpg,train
2983,nv,..\datasets\HAM10000\images\ISIC_0032115.jpg,train
2984,nv,..\datasets\HAM10000\images\ISIC_0025251.jpg,train
2985,nv,..\datasets\HAM10000\images\ISIC_0025843.jpg,train
2986,nv,..\datasets\HAM10000\images\ISIC_0031503.jpg,train
2987,nv,..\datasets\HAM10000\images\ISIC_0025384.jpg,train
2988,nv,..\datasets\HAM10000\images\ISIC_0032446.jpg,train
2989,nv,..\datasets\HAM10000\images\ISIC_0032285.jpg,train
2990,nv,..\datasets\HAM10000\images\ISIC_0027347.jpg,train
2991,nv,..\datasets\HAM10000\images\ISIC_0029979.jpg,train
2992,nv,..\datasets\HAM10000\images\ISIC_0029624.jpg,train
2993,nv,..\datasets\HAM10000\images\ISIC_0024415.jpg,valid
2994,nv,..\datasets\HAM10000\images\ISIC_0025311.jpg,train
2995,nv,..\datasets\HAM10000\images\ISIC_0026425.jpg,train
2996,nv,..\datasets\HAM10000\images\ISIC_0026555.jpg,train
2997,nv,..\datasets\HAM10000\images\ISIC_0031282.jpg,train
2998,nv,..\datasets\HAM10000\images\ISIC_0029961.jpg,train
2999,nv,..\datasets\HAM10000\images\ISIC_0026583.jpg,train
3000,nv,..\datasets\HAM10000\images\ISIC_0032226.jpg,train
3001,nv,..\datasets\HAM10000\images\ISIC_0031536.jpg,train
3002,nv,..\datasets\HAM10000\images\ISIC_0026681.jpg,train
3003,nv,..\datasets\HAM10000\images\ISIC_0026780.jpg,train
3004,nv,..\datasets\HAM10000\images\ISIC_0025218.jpg,train
3005,nv,..\datasets\HAM10000\images\ISIC_0026211.jpg,train
3006,nv,..\datasets\HAM10000\images\ISIC_0025457.jpg,train
3007,nv,..\datasets\HAM10000\images\ISIC_0029594.jpg,valid
3008,nv,..\datasets\HAM10000\images\ISIC_0031575.jpg,valid
3009,nv,..\datasets\HAM10000\images\ISIC_0028266.jpg,train
3010,nv,..\datasets\HAM10000\images\ISIC_0032060.jpg,train
3011,nv,..\datasets\HAM10000\images\ISIC_0029303.jpg,train
3012,nv,..\datasets\HAM10000\images\ISIC_0026054.jpg,train
3013,nv,..\datasets\HAM10000\images\ISIC_0029347.jpg,train
3014,nv,..\datasets\HAM10000\images\ISIC_0028727.jpg,train
3015,nv,..\datasets\HAM10000\images\ISIC_0027315.jpg,train
3016,nv,..\datasets\HAM10000\images\ISIC_0028455.jpg,train
3017,nv,..\datasets\HAM10000\images\ISIC_0030435.jpg,train
3018,nv,..\datasets\HAM10000\images\ISIC_0024535.jpg,train
3019,nv,..\datasets\HAM10000\images\ISIC_0026824.jpg,train
3020,nv,..\datasets\HAM10000\images\ISIC_0024968.jpg,train
3021,nv,..\datasets\HAM10000\images\ISIC_0025320.jpg,train
3022,nv,..\datasets\HAM10000\images\ISIC_0031184.jpg,train
3023,nv,..\datasets\HAM10000\images\ISIC_0024828.jpg,train
3024,nv,..\datasets\HAM10000\images\ISIC_0027725.jpg,train
3025,nv,..\datasets\HAM10000\images\ISIC_0028298.jpg,train
3026,nv,..\datasets\HAM10000\images\ISIC_0024364.jpg,train
3027,nv,..\datasets\HAM10000\images\ISIC_0031269.jpg,train
3028,nv,..\datasets\HAM10000\images\ISIC_0025398.jpg,train
3029,nv,..\datasets\HAM10000\images\ISIC_0030035.jpg,train
3030,nv,..\datasets\HAM10000\images\ISIC_0031403.jpg,train
3031,nv,..\datasets\HAM10000\images\ISIC_0026011.jpg,train
3032,nv,..\datasets\HAM10000\images\ISIC_0026518.jpg,train
3033,nv,..\datasets\HAM10000\images\ISIC_0030993.jpg,train
3034,nv,..\datasets\HAM10000\images\ISIC_0027479.jpg,train
3035,nv,..\datasets\HAM10000\images\ISIC_0031068.jpg,train
3036,nv,..\datasets\HAM10000\images\ISIC_0025338.jpg,train
3037,nv,..\datasets\HAM10000\images\ISIC_0030791.jpg,train
3038,nv,..\datasets\HAM10000\images\ISIC_0031463.jpg,train
3039,nv,..\datasets\HAM10000\images\ISIC_0027944.jpg,train
3040,nv,..\datasets\HAM10000\images\ISIC_0031974.jpg,valid
3041,nv,..\datasets\HAM10000\images\ISIC_0024896.jpg,train
3042,nv,..\datasets\HAM10000\images\ISIC_0029153.jpg,train
3043,nv,..\datasets\HAM10000\images\ISIC_0028480.jpg,train
3044,nv,..\datasets\HAM10000\images\ISIC_0030517.jpg,train
3045,nv,..\datasets\HAM10000\images\ISIC_0031455.jpg,train
3046,nv,..\datasets\HAM10000\images\ISIC_0026768.jpg,valid
3047,nv,..\datasets\HAM10000\images\ISIC_0029569.jpg,train
3048,nv,..\datasets\HAM10000\images\ISIC_0029351.jpg,train
3049,nv,..\datasets\HAM10000\images\ISIC_0024376.jpg,train
3050,nv,..\datasets\HAM10000\images\ISIC_0030102.jpg,train
3051,nv,..\datasets\HAM10000\images\ISIC_0031486.jpg,train
3052,nv,..\datasets\HAM10000\images\ISIC_0029526.jpg,train
3053,nv,..\datasets\HAM10000\images\ISIC_0028446.jpg,valid
3054,nv,..\datasets\HAM10000\images\ISIC_0031895.jpg,train
3055,nv,..\datasets\HAM10000\images\ISIC_0030072.jpg,train
3056,nv,..\datasets\HAM10000\images\ISIC_0025723.jpg,valid
3057,nv,..\datasets\HAM10000\images\ISIC_0024872.jpg,train
3058,nv,..\datasets\HAM10000\images\ISIC_0031935.jpg,train
3059,nv,..\datasets\HAM10000\images\ISIC_0030820.jpg,train
3060,nv,..\datasets\HAM10000\images\ISIC_0032210.jpg,train
3061,nv,..\datasets\HAM10000\images\ISIC_0031845.jpg,valid
3062,nv,..\datasets\HAM10000\images\ISIC_0027278.jpg,train
3063,nv,..\datasets\HAM10000\images\ISIC_0026641.jpg,train
3064,nv,..\datasets\HAM10000\images\ISIC_0028185.jpg,train
3065,nv,..\datasets\HAM10000\images\ISIC_0028090.jpg,train
3066,nv,..\datasets\HAM10000\images\ISIC_0028879.jpg,train
3067,nv,..\datasets\HAM10000\images\ISIC_0030148.jpg,valid
3068,nv,..\datasets\HAM10000\images\ISIC_0029540.jpg,train
3069,nv,..\datasets\HAM10000\images\ISIC_0028924.jpg,train
3070,nv,..\datasets\HAM10000\images\ISIC_0032016.jpg,train
3071,nv,..\datasets\HAM10000\images\ISIC_0032048.jpg,train
3072,nv,..\datasets\HAM10000\images\ISIC_0026255.jpg,train
3073,nv,..\datasets\HAM10000\images\ISIC_0030013.jpg,valid
3074,nv,..\datasets\HAM10000\images\ISIC_0031371.jpg,train
3075,nv,..\datasets\HAM10000\images\ISIC_0025585.jpg,train
3076,nv,..\datasets\HAM10000\images\ISIC_0030523.jpg,train
3077,nv,..\datasets\HAM10000\images\ISIC_0031100.jpg,train
3078,nv,..\datasets\HAM10000\images\ISIC_0031671.jpg,train
3079,nv,..\datasets\HAM10000\images\ISIC_0025079.jpg,train
3080,nv,..\datasets\HAM10000\images\ISIC_0029637.jpg,train
3081,nv,..\datasets\HAM10000\images\ISIC_0024979.jpg,train
3082,nv,..\datasets\HAM10000\images\ISIC_0024462.jpg,train
3083,nv,..\datasets\HAM10000\images\ISIC_0025415.jpg,train
3084,nv,..\datasets\HAM10000\images\ISIC_0027974.jpg,train
3085,nv,..\datasets\HAM10000\images\ISIC_0031207.jpg,valid
3086,nv,..\datasets\HAM10000\images\ISIC_0025143.jpg,train
3087,nv,..\datasets\HAM10000\images\ISIC_0030918.jpg,train
3088,nv,..\datasets\HAM10000\images\ISIC_0025161.jpg,train
3089,nv,..\datasets\HAM10000\images\ISIC_0031926.jpg,train
3090,nv,..\datasets\HAM10000\images\ISIC_0027324.jpg,train
3091,nv,..\datasets\HAM10000\images\ISIC_0031652.jpg,train
3092,nv,..\datasets\HAM10000\images\ISIC_0030846.jpg,train
3093,nv,..\datasets\HAM10000\images\ISIC_0029829.jpg,train
3094,nv,..\datasets\HAM10000\images\ISIC_0025407.jpg,train
3095,nv,..\datasets\HAM10000\images\ISIC_0031297.jpg,train
3096,nv,..\datasets\HAM10000\images\ISIC_0032391.jpg,train
3097,nv,..\datasets\HAM10000\images\ISIC_0029149.jpg,train
3098,nv,..\datasets\HAM10000\images\ISIC_0032169.jpg,valid
3099,nv,..\datasets\HAM10000\images\ISIC_0024584.jpg,train
3100,nv,..\datasets\HAM10000\images\ISIC_0029870.jpg,train
3101,nv,..\datasets\HAM10000\images\ISIC_0028164.jpg,train
3102,nv,..\datasets\HAM10000\images\ISIC_0025528.jpg,train
3103,nv,..\datasets\HAM10000\images\ISIC_0027000.jpg,train
3104,nv,..\datasets\HAM10000\images\ISIC_0027221.jpg,train
3105,nv,..\datasets\HAM10000\images\ISIC_0031833.jpg,valid
3106,nv,..\datasets\HAM10000\images\ISIC_0028289.jpg,train
3107,nv,..\datasets\HAM10000\images\ISIC_0031164.jpg,train
3108,nv,..\datasets\HAM10000\images\ISIC_0029998.jpg,train
3109,nv,..\datasets\HAM10000\images\ISIC_0031579.jpg,train
3110,nv,..\datasets\HAM10000\images\ISIC_0027810.jpg,valid
3111,nv,..\datasets\HAM10000\images\ISIC_0026339.jpg,train
3112,nv,..\datasets\HAM10000\images\ISIC_0032317.jpg,train
3113,nv,..\datasets\HAM10000\images\ISIC_0029997.jpg,train
3114,nv,..\datasets\HAM10000\images\ISIC_0029685.jpg,train
3115,nv,..\datasets\HAM10000\images\ISIC_0025053.jpg,train
3116,nv,..\datasets\HAM10000\images\ISIC_0030338.jpg,train
3117,nv,..\datasets\HAM10000\images\ISIC_0030907.jpg,train
3118,nv,..\datasets\HAM10000\images\ISIC_0030428.jpg,valid
3119,nv,..\datasets\HAM10000\images\ISIC_0026039.jpg,valid
3120,nv,..\datasets\HAM10000\images\ISIC_0029373.jpg,train
3121,nv,..\datasets\HAM10000\images\ISIC_0025692.jpg,train
3122,nv,..\datasets\HAM10000\images\ISIC_0030421.jpg,train
3123,nv,..\datasets\HAM10000\images\ISIC_0029911.jpg,train
3124,nv,..\datasets\HAM10000\images\ISIC_0030682.jpg,train
3125,nv,..\datasets\HAM10000\images\ISIC_0027634.jpg,train
3126,nv,..\datasets\HAM10000\images\ISIC_0024357.jpg,train
3127,nv,..\datasets\HAM10000\images\ISIC_0026755.jpg,train
3128,nv,..\datasets\HAM10000\images\ISIC_0027784.jpg,train
3129,nv,..\datasets\HAM10000\images\ISIC_0028359.jpg,train
3130,nv,..\datasets\HAM10000\images\ISIC_0031332.jpg,train
3131,nv,..\datasets\HAM10000\images\ISIC_0031966.jpg,train
3132,nv,..\datasets\HAM10000\images\ISIC_0027268.jpg,train
3133,nv,..\datasets\HAM10000\images\ISIC_0026948.jpg,valid
3134,nv,..\datasets\HAM10000\images\ISIC_0026246.jpg,train
3135,nv,..\datasets\HAM10000\images\ISIC_0028889.jpg,train
3136,nv,..\datasets\HAM10000\images\ISIC_0032501.jpg,train
3137,nv,..\datasets\HAM10000\images\ISIC_0028779.jpg,train
3138,nv,..\datasets\HAM10000\images\ISIC_0025095.jpg,train
3139,nv,..\datasets\HAM10000\images\ISIC_0027585.jpg,train
3140,nv,..\datasets\HAM10000\images\ISIC_0028302.jpg,train
3141,nv,..\datasets\HAM10000\images\ISIC_0026038.jpg,valid
3142,nv,..\datasets\HAM10000\images\ISIC_0028917.jpg,train
3143,nv,..\datasets\HAM10000\images\ISIC_0029888.jpg,train
3144,nv,..\datasets\HAM10000\images\ISIC_0024861.jpg,train
3145,nv,..\datasets\HAM10000\images\ISIC_0032087.jpg,train
3146,nv,..\datasets\HAM10000\images\ISIC_0032387.jpg,train
3147,nv,..\datasets\HAM10000\images\ISIC_0026172.jpg,valid
3148,nv,..\datasets\HAM10000\images\ISIC_0031604.jpg,train
3149,nv,..\datasets\HAM10000\images\ISIC_0027808.jpg,train
3150,nv,..\datasets\HAM10000\images\ISIC_0025593.jpg,train
3151,nv,..\datasets\HAM10000\images\ISIC_0025487.jpg,train
3152,nv,..\datasets\HAM10000\images\ISIC_0029273.jpg,train
3153,nv,..\datasets\HAM10000\images\ISIC_0025206.jpg,train
3154,nv,..\datasets\HAM10000\images\ISIC_0027854.jpg,train
3155,nv,..\datasets\HAM10000\images\ISIC_0027752.jpg,valid
3156,nv,..\datasets\HAM10000\images\ISIC_0025416.jpg,train
3157,nv,..\datasets\HAM10000\images\ISIC_0030617.jpg,valid
3158,nv,..\datasets\HAM10000\images\ISIC_0029496.jpg,train
3159,nv,..\datasets\HAM10000\images\ISIC_0025287.jpg,valid
3160,nv,..\datasets\HAM10000\images\ISIC_0024327.jpg,train
3161,nv,..\datasets\HAM10000\images\ISIC_0027339.jpg,train
3162,nv,..\datasets\HAM10000\images\ISIC_0028339.jpg,train
3163,nv,..\datasets\HAM10000\images\ISIC_0031331.jpg,train
3164,nv,..\datasets\HAM10000\images\ISIC_0025432.jpg,train
3165,nv,..\datasets\HAM10000\images\ISIC_0026557.jpg,train
3166,nv,..\datasets\HAM10000\images\ISIC_0027170.jpg,train
3167,nv,..\datasets\HAM10000\images\ISIC_0031997.jpg,train
3168,nv,..\datasets\HAM10000\images\ISIC_0030669.jpg,train
3169,nv,..\datasets\HAM10000\images\ISIC_0032490.jpg,train
3170,nv,..\datasets\HAM10000\images\ISIC_0030642.jpg,valid
3171,nv,..\datasets\HAM10000\images\ISIC_0025364.jpg,train
3172,nv,..\datasets\HAM10000\images\ISIC_0027703.jpg,train
3173,nv,..\datasets\HAM10000\images\ISIC_0030050.jpg,train
3174,nv,..\datasets\HAM10000\images\ISIC_0026234.jpg,train
3175,nv,..\datasets\HAM10000\images\ISIC_0024365.jpg,train
3176,nv,..\datasets\HAM10000\images\ISIC_0025934.jpg,train
3177,nv,..\datasets\HAM10000\images\ISIC_0025675.jpg,valid
3178,nv,..\datasets\HAM10000\images\ISIC_0030573.jpg,train
3179,nv,..\datasets\HAM10000\images\ISIC_0029293.jpg,valid
3180,nv,..\datasets\HAM10000\images\ISIC_0025325.jpg,valid
3181,nv,..\datasets\HAM10000\images\ISIC_0027717.jpg,train
3182,nv,..\datasets\HAM10000\images\ISIC_0029966.jpg,train
3183,nv,..\datasets\HAM10000\images\ISIC_0028424.jpg,train
3184,nv,..\datasets\HAM10000\images\ISIC_0027411.jpg,train
3185,nv,..\datasets\HAM10000\images\ISIC_0025636.jpg,train
3186,nv,..\datasets\HAM10000\images\ISIC_0026036.jpg,train
3187,nv,..\datasets\HAM10000\images\ISIC_0024945.jpg,train
3188,nv,..\datasets\HAM10000\images\ISIC_0028932.jpg,valid
3189,nv,..\datasets\HAM10000\images\ISIC_0027732.jpg,train
3190,nv,..\datasets\HAM10000\images\ISIC_0031106.jpg,train
3191,nv,..\datasets\HAM10000\images\ISIC_0026214.jpg,valid
3192,nv,..\datasets\HAM10000\images\ISIC_0025676.jpg,train
3193,nv,..\datasets\HAM10000\images\ISIC_0025142.jpg,valid
3194,nv,..\datasets\HAM10000\images\ISIC_0024407.jpg,train
3195,nv,..\datasets\HAM10000\images\ISIC_0032434.jpg,train
3196,nv,..\datasets\HAM10000\images\ISIC_0030016.jpg,train
3197,nv,..\datasets\HAM10000\images\ISIC_0026806.jpg,train
3198,nv,..\datasets\HAM10000\images\ISIC_0025365.jpg,valid
3199,nv,..\datasets\HAM10000\images\ISIC_0027160.jpg,train
3200,nv,..\datasets\HAM10000\images\ISIC_0028395.jpg,train
3201,nv,..\datasets\HAM10000\images\ISIC_0028515.jpg,valid
3202,nv,..\datasets\HAM10000\images\ISIC_0030287.jpg,train
3203,nv,..\datasets\HAM10000\images\ISIC_0027316.jpg,train
3204,nv,..\datasets\HAM10000\images\ISIC_0026621.jpg,train
3205,nv,..\datasets\HAM10000\images\ISIC_0029239.jpg,train
3206,nv,..\datasets\HAM10000\images\ISIC_0027426.jpg,train
3207,nv,..\datasets\HAM10000\images\ISIC_0025914.jpg,valid
3208,nv,..\datasets\HAM10000\images\ISIC_0030888.jpg,train
3209,nv,..\datasets\HAM10000\images\ISIC_0025501.jpg,train
3210,nv,..\datasets\HAM10000\images\ISIC_0030599.jpg,train
3211,nv,..\datasets\HAM10000\images\ISIC_0032153.jpg,train
3212,nv,..\datasets\HAM10000\images\ISIC_0025201.jpg,train
3213,nv,..\datasets\HAM10000\images\ISIC_0029523.jpg,train
3214,nv,..\datasets\HAM10000\images\ISIC_0030541.jpg,train
3215,nv,..\datasets\HAM10000\images\ISIC_0032211.jpg,train
3216,nv,..\datasets\HAM10000\images\ISIC_0027836.jpg,train
3217,nv,..\datasets\HAM10000\images\ISIC_0026565.jpg,train
3218,nv,..\datasets\HAM10000\images\ISIC_0027195.jpg,train
3219,nv,..\datasets\HAM10000\images\ISIC_0028682.jpg,train
3220,nv,..\datasets\HAM10000\images\ISIC_0029112.jpg,train
3221,nv,..\datasets\HAM10000\images\ISIC_0026399.jpg,train
3222,nv,..\datasets\HAM10000\images\ISIC_0029290.jpg,train
3223,nv,..\datasets\HAM10000\images\ISIC_0025749.jpg,train
3224,nv,..\datasets\HAM10000\images\ISIC_0029258.jpg,train
3225,nv,..\datasets\HAM10000\images\ISIC_0025224.jpg,train
3226,nv,..\datasets\HAM10000\images\ISIC_0031388.jpg,train
3227,nv,..\datasets\HAM10000\images\ISIC_0026098.jpg,valid
3228,nv,..\datasets\HAM10000\images\ISIC_0028482.jpg,train
3229,nv,..\datasets\HAM10000\images\ISIC_0028034.jpg,train
3230,nv,..\datasets\HAM10000\images\ISIC_0029336.jpg,train
3231,nv,..\datasets\HAM10000\images\ISIC_0027429.jpg,train
3232,nv,..\datasets\HAM10000\images\ISIC_0028690.jpg,train
3233,nv,..\datasets\HAM10000\images\ISIC_0026585.jpg,train
3234,nv,..\datasets\HAM10000\images\ISIC_0025353.jpg,train
3235,nv,..\datasets\HAM10000\images\ISIC_0026914.jpg,train
3236,nv,..\datasets\HAM10000\images\ISIC_0024980.jpg,train
3237,nv,..\datasets\HAM10000\images\ISIC_0031653.jpg,train
3238,nv,..\datasets\HAM10000\images\ISIC_0028353.jpg,train
3239,nv,..\datasets\HAM10000\images\ISIC_0030128.jpg,train
3240,nv,..\datasets\HAM10000\images\ISIC_0032100.jpg,train
3241,nv,..\datasets\HAM10000\images\ISIC_0026169.jpg,train
3242,nv,..\datasets\HAM10000\images\ISIC_0031632.jpg,train
3243,nv,..\datasets\HAM10000\images\ISIC_0025813.jpg,train
3244,nv,..\datasets\HAM10000\images\ISIC_0031453.jpg,train
3245,nv,..\datasets\HAM10000\images\ISIC_0026242.jpg,train
3246,nv,..\datasets\HAM10000\images\ISIC_0030214.jpg,train
3247,nv,..\datasets\HAM10000\images\ISIC_0027422.jpg,train
3248,nv,..\datasets\HAM10000\images\ISIC_0025722.jpg,train
3249,nv,..\datasets\HAM10000\images\ISIC_0031099.jpg,train
