,target_code,filepath,set
1107,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (391).jpg,train
1108,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (392).jpg,train
1109,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (393).jpg,train
1110,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (394).jpg,train
1111,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (395).jpg,test
1112,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (396).jpg,train
1113,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (397).jpg,train
1114,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (398).jpg,train
1115,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (399).jpg,train
1116,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (4).jpg,train
1117,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (40).jpg,train
1118,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (400).jpg,train
1119,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (401).jpg,train
1120,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (402).jpg,train
1121,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (403).jpg,train
1122,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (404).jpg,train
1123,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (405).jpg,train
1124,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (406).jpg,test
1125,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (407).jpg,train
1126,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (408).jpg,train
1127,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (409).jpg,train
1128,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (41).jpg,train
1129,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (410).jpg,train
1130,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (411).jpg,valid
1131,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (412).jpg,train
1132,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (413).jpg,train
1133,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (414).jpg,train
1134,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (415).jpg,test
1135,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (416).jpg,train
1136,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (417).jpg,train
1137,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (418).jpg,train
1138,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (419).jpg,train
1139,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (42).jpg,test
1140,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (420).jpg,train
1141,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (421).jpg,train
1142,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (422).jpg,train
1143,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (423).jpg,train
1144,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (424).jpg,train
1145,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (425).jpg,train
1146,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (426).jpg,train
1147,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (427).jpg,train
1148,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (428).jpg,train
1149,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (429).jpg,train
1150,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (43).jpg,train
1151,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (430).jpg,test
1152,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (431).jpg,train
1153,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (432).jpg,train
1154,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (433).jpg,train
1155,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (434).jpg,train
1156,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (435).jpg,test
1157,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (436).jpg,train
1158,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (437).jpg,train
1159,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (438).jpg,valid
1160,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (439).jpg,test
1161,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (44).jpg,train
1162,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (440).jpg,valid
1163,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (441).jpg,train
1164,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (442).jpg,test
1165,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (443).jpg,train
1166,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (444).jpg,train
1167,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (445).jpg,train
1168,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (446).jpg,train
1169,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (447).jpg,train
1170,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (448).jpg,train
1171,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (449).jpg,test
1172,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (45).jpg,train
1173,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (450).jpg,train
1174,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (451).jpg,train
1175,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (452).jpg,test
1176,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (453).jpg,train
1177,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (454).jpg,test
1178,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (455).jpg,train
1179,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (456).jpg,train
1180,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (457).jpg,train
1181,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (458).jpg,train
1182,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (459).jpg,train
1183,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (46).jpg,train
1184,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (460).jpg,train
1185,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (461).jpg,train
1186,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (462).jpg,valid
1187,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (463).jpg,train
1188,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (464).jpg,train
1189,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (465).jpg,train
1190,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (466).jpg,train
1191,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (467).jpg,test
1192,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (468).jpg,train
1193,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (469).jpg,valid
1194,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (47).jpg,train
1195,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (470).jpg,valid
1196,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (471).jpg,train
1197,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (472).jpg,train
1198,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (473).jpg,train
1199,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (474).jpg,valid
1200,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (475).jpg,train
1201,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (476).jpg,train
1202,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (477).jpg,train
1203,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (478).jpg,train
1204,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (479).jpg,train
1205,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (48).jpg,train
1206,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (480).jpg,valid
1207,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (481).jpg,train
1208,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (482).jpg,train
1209,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (483).jpg,train
1210,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (484).jpg,train
1211,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (485).jpg,train
1212,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (486).jpg,train
1213,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (487).jpg,train
1214,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (488).jpg,train
1215,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (489).jpg,train
1216,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (49).jpg,train
1217,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (490).jpg,train
1218,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (491).jpg,train
1219,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (492).jpg,train
1220,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (493).jpg,train
1221,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (494).jpg,train
1222,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (495).jpg,train
1223,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (496).jpg,train
1224,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (497).jpg,train
1225,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (498).jpg,train
1226,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (499).jpg,valid
1227,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (5).jpg,train
1228,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (50).jpg,train
1229,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (500).jpg,train
1230,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (501).jpg,train
1231,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (502).jpg,train
1232,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (503).jpg,train
1233,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (504).jpg,test
1234,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (505).jpg,train
1235,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (506).jpg,test
1236,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (507).jpg,train
1237,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (508).jpg,train
1238,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (509).jpg,train
1239,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (51).jpg,train
1240,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (510).jpg,train
1241,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (511).jpg,train
1242,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (512).jpg,train
1243,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (513).jpg,train
1244,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (514).jpg,train
1245,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (515).jpg,train
1246,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (516).jpg,train
1247,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (517).jpg,valid
1248,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (518).jpg,train
1249,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (519).jpg,train
1250,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (52).jpg,train
1251,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (520).jpg,valid
1252,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (521).jpg,train
1253,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (522).jpg,train
1254,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (523).jpg,train
1255,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (524).jpg,train
1256,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (525).jpg,train
1257,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (526).jpg,train
1258,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (527).jpg,test
1259,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (528).jpg,train
1260,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (529).jpg,valid
1261,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (53).jpg,valid
1262,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (530).jpg,train
1263,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (531).jpg,valid
1264,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (532).jpg,train
1265,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (533).jpg,train
1266,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (534).jpg,train
1267,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (535).jpg,train
1268,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (536).jpg,test
1269,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (537).jpg,train
1270,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (538).jpg,train
1271,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (539).jpg,train
1272,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (54).jpg,train
1273,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (540).jpg,train
1274,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (541).jpg,valid
1275,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (542).jpg,train
1276,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (543).jpg,train
1277,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (544).jpg,train
1278,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (545).jpg,train
1279,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (546).jpg,valid
1280,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (547).jpg,train
1281,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (548).jpg,train
1282,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (549).jpg,train
1283,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (55).jpg,train
1284,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (550).jpg,train
1285,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (551).jpg,train
1286,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (552).jpg,train
1287,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (553).jpg,train
1288,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (554).jpg,valid
1289,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (555).jpg,test
1290,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (556).jpg,train
1291,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (557).jpg,valid
1292,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (558).jpg,train
1293,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (559).jpg,train
1294,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (56).jpg,train
1295,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (560).jpg,train
1296,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (561).jpg,train
1297,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (562).jpg,train
1298,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (563).jpg,train
1299,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (564).jpg,train
1300,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (565).jpg,train
1301,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (566).jpg,test
1302,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (567).jpg,train
1303,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (568).jpg,train
1304,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (569).jpg,train
1305,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (57).jpg,train
1306,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (570).jpg,train
1307,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (571).jpg,train
1308,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (572).jpg,train
1309,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (573).jpg,train
1310,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (574).jpg,train
1311,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (575).jpg,train
1312,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (576).jpg,train
1313,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (577).jpg,test
1314,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (578).jpg,train
1315,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (579).jpg,train
1316,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (58).jpg,train
1317,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (580).jpg,train
1318,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (581).jpg,train
1319,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (582).jpg,train
1320,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (583).jpg,train
1321,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (584).jpg,train
1322,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (585).jpg,train
1323,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (586).jpg,valid
1324,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (587).jpg,train
1325,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (588).jpg,train
1326,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (589).jpg,train
1327,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (59).jpg,valid
1328,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (590).jpg,train
1329,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (591).jpg,train
1330,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (592).jpg,train
1331,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (593).jpg,train
1332,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (594).jpg,train
1333,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (595).jpg,train
1334,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (596).jpg,valid
1335,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (597).jpg,train
1336,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (598).jpg,train
1337,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (599).jpg,train
1338,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (6).jpg,train
1339,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (60).jpg,train
1340,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (600).jpg,train
1341,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (601).jpg,train
1342,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (602).jpg,test
1343,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (603).jpg,train
1344,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (604).jpg,train
1345,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (605).jpg,train
1346,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (606).jpg,test
1347,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (607).jpg,train
1348,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (608).jpg,train
1349,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (609).jpg,train
1350,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (61).jpg,train
1351,Apple Venturia inaequalis(633),..\datasets\PlantDataset\Apple Venturia inaequalis(633)\img (610).jpg,train
